"id","price_doc"
31746,9788046.21209255
31747,5423231.85162858
31748,17313434.7848751
31749,5367682.92918343
31750,9605757.54248606
31751,7540563.91671284
31752,4086381.38196611
31753,3927036.53091469
31754,8586468.81581635
31755,11428303.6367949
31756,2680013.6170508
31757,5941247.37471571
31758,5981895.88063065
31759,6005599.63900013
31760,5555571.55879849
31761,17172104.5444315
31762,2803277.31631613
31763,11956047.8583884
31764,6178567.77016559
31765,3856557.31925923
31766,7773817.66387101
31767,3765964.57202396
31768,6587140.52699418
31769,10026475.7220647
31770,3601883.91690737
31771,4080917.23044848
31772,7892789.58349685
31773,5986077.91268742
31774,6072127.73399645
31775,11249767.3611606
31776,2322622.61072065
31777,3829529.67160918
31778,10920798.3038861
31779,8626155.75952153
31780,6682928.7847979
31781,7118339.21961477
31782,5596994.83879919
31783,3976367.88792235
31784,6126628.56269244
31785,6685678.45605098
31786,4847247.18462583
31787,6413380.57422976
31788,5501667.86722788
31789,5906639.52599663
31790,4065818.64340537
31791,9294982.16692812
31792,6939901.68575729
31793,8444571.62228897
31794,6420580.96341964
31795,5703180.79356795
31796,5134155.26117928
31797,17272782.8300475
31798,7761054.12982405
31799,4501766.71577226
31800,5718097.03627011
31801,3825756.34829852
31802,6436276.11567713
31803,7594715.84101915
31804,5451771.55078397
31805,3930359.97860845
31806,6872363.23357358
31807,6725074.48483689
31808,8196209.11354916
31809,7930294.13261209
31810,4087993.82807092
31811,7761405.95154378
31812,6292579.39353877
31813,6192717.84270278
31814,6005531.31740424
31815,5472113.67421177
31816,4801571.2147966
31817,3663350.92956271
31818,6324533.32891658
31819,5971171.86025883
31820,12389278.0255188
31821,14451794.8776527
31822,5526870.74034591
31823,4742758.00576003
31824,3647192.61002256
31825,4879074.04551025
31826,5703708.04679633
31827,7171739.91552537
31828,5474157.7937479
31829,8944085.86728611
31830,7350742.4906337
31831,3309072.90979179
31832,11842098.0816118
31833,10640356.2410012
31834,6717131.10880241
31835,4856950.34171304
31836,7445468.42994411
31837,3617577.83422674
31838,8068431.78740378
31839,4935400.34834908
31840,9917844.99641734
31841,4977704.07211421
31842,6711739.98213212
31843,3781105.48625754
31844,6146650.81454222
31845,8589615.02439549
31846,4847247.18462583
31847,5101210.54105928
31848,5719157.99487856
31849,8124958.46659848
31850,6215934.98535179
31851,11139242.8189421
31852,8131031.67427993
31853,9263290.8267723
31854,6059854.51618086
31855,4564841.9210983
31856,6100623.72996624
31857,9397024.59422705
31858,11868879.9365762
31859,24135681.9514126
31860,6428465.44486024
31861,14873755.6023106
31862,6666068.33274138
31863,10450350.3781851
31864,3472730.10820356
31865,5425096.74165915
31866,3434034.32811012
31867,7607302.98439421
31868,5143440.74021119
31869,9872878.27953858
31870,3463122.28481221
31871,5012072.6310654
31872,10932518.4983903
31873,6367614.88128619
31874,4958399.39019791
31875,5263609.83545909
31876,5062890.19782733
31877,22859359.5513708
31878,4110763.69047178
31879,8032728.51557194
31880,10914365.3228176
31881,4764711.48847233
31882,17274501.378542
31883,4956789.33355163
31884,5391028.12126513
31885,5908740.74571419
31886,8778140.35193959
31887,8852110.99017198
31888,4129162.33734981
31889,13006841.7261485
31890,4681258.74990435
31891,3973582.13608854
31892,3998412.39811233
31893,17867166.8216711
31894,7954070.6041122
31895,4000674.43490442
31896,3640004.91353045
31897,3758237.27748234
31898,4110619.16455445
31899,4158742.5236652
31900,6116024.89677229
31901,6668868.50210201
31902,7103763.05296862
31903,5872027.175309
31904,4193809.93686479
31905,7128707.95205433
31906,4485104.73485908
31907,3788227.49130315
31908,4047313.21181169
31909,7522769.35283047
31910,4474505.48582038
31911,4081056.6470154
31912,6348476.62499178
31913,7503036.37538139
31914,6204613.66339038
31915,7530538.54376303
31916,4409249.67761881
31917,5238462.80882283
31918,4732149.40630669
31919,6088598.41719958
31920,4161213.93229103
31921,4724504.7256774
31922,5283623.69670673
31923,11908968.5140895
31924,12813547.6511658
31925,6379222.68997507
31926,8440167.60113211
31927,12509404.4230095
31928,7211421.8791967
31929,16533600.463325
31930,7369185.85008304
31931,6100527.80295496
31932,8804757.06691886
31933,7227054.23117287
31934,5778300.88903752
31935,5248677.40017042
31936,4388411.19883737
31937,6119628.11023181
31938,5633393.33220542
31939,5902655.65622263
31940,7580097.93524508
31941,21640309.1030817
31942,5739939.00620431
31943,8560720.88050908
31944,4580873.15729399
31945,5946527.26745615
31946,12113962.5704379
31947,8315273.03620201
31948,6248330.64839506
31949,9683707.77642907
31950,12713192.0481539
31951,5704905.41485074
31952,5806510.09400059
31953,4052719.06680573
31954,10632901.698594
31955,5395411.01058322
31956,9146993.75859592
31957,4547388.57955132
31958,4589888.11555694
31959,12517331.5709193
31960,6283368.20817117
31961,8385273.58686167
31962,4698071.1718788
31963,7308940.35739901
31964,5135278.76991243
31965,6945131.12376971
31966,15588957.5899412
31967,11414378.775523
31968,7576413.13531363
31969,20655995.7955098
31970,5690901.58812508
31971,4165422.75472431
31972,5036313.78854063
31973,4579128.6709311
31974,7000899.44102918
31975,4250379.77443209
31976,4223808.49027201
31977,9144184.26034989
31978,5120740.31845363
31979,4941706.57961142
31980,5122654.95938982
31981,6131922.53335258
31982,10494339.0490823
31983,11452711.3733373
31984,8152046.42396228
31985,5231317.51115985
31986,4281681.71722301
31987,6159983.99983863
31988,7618210.98708248
31989,14488643.7926731
31990,3701656.78553153
31991,8984724.35876003
31992,4872694.06545584
31993,10032626.8496052
31994,6662997.34620217
31995,7212740.50983551
31996,11729799.7324826
31997,5146048.01436646
31998,4019774.09234862
31999,5648794.81782288
32000,6374156.60186845
32001,22563672.2381283
32002,19550593.8619129
32003,9875455.05123412
32004,7211861.2995087
32005,5068543.8905501
32006,17472889.9875434
32007,9448436.08774827
32008,6500024.4097452
32009,4120125.15583519
32010,7810924.3066345
32011,5182481.2041132
32012,2266587.40091787
32013,5345585.29831105
32014,5870173.60835827
32015,7311195.02256521
32016,6016853.0880454
32017,10497833.1805466
32018,6782179.04498368
32019,5877514.95732192
32020,5365473.20589192
32021,7998731.23085192
32022,4913484.45756855
32023,4226973.45219772
32024,5971171.86025883
32025,5533196.66723317
32026,4534165.62612265
32027,7797793.88697699
32028,5202642.58193426
32029,19071685.3846422
32030,4183650.39677402
32031,3846092.41869721
32032,7830390.42451909
32033,7723434.2721796
32034,3962460.21468802
32035,7238285.56881325
32036,7344867.33444376
32037,8798838.37962279
32038,5843791.44486485
32039,9186777.23429601
32040,15905214.5409884
32041,3767230.09914389
32042,6059854.51618086
32043,23311264.3643714
32044,5003770.10397098
32045,3896483.09811049
32046,7915300.26865785
32047,11350171.3064637
32048,12801337.9925036
32049,7241216.84517304
32050,15135141.3067167
32051,7694211.51905385
32052,6669000.43284895
32053,7995389.76481742
32054,6902959.06252249
32055,4520353.53419701
32056,9236843.20649792
32057,4648788.62519121
32058,4813342.20944768
32059,5548437.68437566
32060,5718004.11338502
32061,9780564.20990397
32062,5844497.71930779
32063,6859288.95509117
32064,9972564.53606701
32065,5757081.73897609
32066,5855590.67982324
32067,3792804.88749987
32068,5204755.97502632
32069,3631237.25891247
32070,12960988.6496529
32071,5062846.14697577
32072,4416840.33871075
32073,3773715.34788798
32074,5713927.7619604
32075,15428444.7802531
32076,21609718.3249375
32077,8303329.37865614
32078,4184845.69561864
32079,4466226.81426613
32080,5029990.18684072
32081,23622836.6485716
32082,5065928.3201541
32083,3804943.8169775
32084,6214906.55027165
32085,9035971.7315992
32086,9164477.37643606
32087,5503310.63564565
32088,19212065.6837439
32089,6890933.23027759
32090,13929516.6977362
32091,6518260.00288024
32092,5623072.46322596
32093,5737505.15184797
32094,7939661.20707285
32095,6716077.21132447
32096,4603882.25218168
32097,12978024.1023336
32098,6514527.71258796
32099,8168990.68248411
32100,8397127.53667521
32101,5522932.81397821
32102,5073893.55858764
32103,3882539.16251216
32104,5358643.3266618
32105,6530942.39881903
32106,6640879.12799418
32107,4924393.87825733
32108,3847419.90779296
32109,6694544.86257867
32110,3834196.63038356
32111,16170619.9239378
32112,19629157.8972271
32113,9129952.72249667
32114,8772595.53138685
32115,8715457.69783684
32116,6584631.25142262
32117,8130911.86146153
32118,6691776.58222883
32119,9121584.84754251
32120,12610594.5704774
32121,3493379.7319671
32122,8837742.80167429
32123,19554405.1733255
32124,8659757.48307955
32125,11517433.665908
32126,7653781.04269357
32127,8258079.38263855
32128,6266428.94103058
32129,5604889.13292806
32130,3829252.48916517
32131,11375698.0216158
32132,2547213.84398095
32133,3840803.19201125
32134,3942800.94628463
32135,7360563.73941547
32136,12522446.5983813
32137,10385592.3612536
32138,6215934.98535179
32139,7419570.28611732
32140,5912170.59811516
32141,3677506.49480269
32142,3926770.18936242
32143,7718304.62814587
32144,4534165.62612265
32145,20024152.2708096
32146,6666068.33274138
32147,5906959.63329812
32148,5184468.25999069
32149,10444630.6623724
32150,5046790.47035147
32151,9410484.77438889
32152,4613146.66554772
32153,6705047.00300589
32154,4817040.27263751
32155,6624626.07412036
32156,5604528.23176239
32157,15887101.6845425
32158,9869292.73060366
32159,16822439.3365764
32160,6371143.07441747
32161,9066876.60721641
32162,7886346.43696012
32163,8866988.2482427
32164,16337126.3200978
32165,9804389.98740349
32166,9397942.13206949
32167,11228514.731405
32168,7977465.87273129
32169,4518699.19409256
32170,12902895.9454312
32171,16796585.9354453
32172,8571793.47669533
32173,6315519.88939643
32174,7854284.67240021
32175,18465487.2613699
32176,5697961.63352176
32177,11248956.6687766
32178,6049728.59936826
32179,10302204.3788946
32180,6564649.20141643
32181,5571841.00600196
32182,4561188.35031355
32183,5761053.84026975
32184,11813281.6529466
32185,6482797.71588874
32186,6692860.97341673
32187,4320248.24379463
32188,9779343.15365808
32189,3942800.94628463
32190,4510490.03112035
32191,4256775.95516593
32192,18016963.8608898
32193,6673930.55283171
32194,3734898.11470467
32195,11956467.2379478
32196,10866584.5303858
32197,12489912.8570079
32198,6398663.09730712
32199,8538076.49943864
32200,8478947.53047305
32201,8114917.74936926
32202,4056311.51977621
32203,4465862.21788516
32204,6650767.30431247
32205,19594494.5916133
32206,7918809.39074781
32207,9779149.86607371
32208,6491923.43541739
32209,4513656.65305969
32210,6307443.95013847
32211,23944696.7059169
32212,5482807.12070586
32213,6210330.64807697
32214,8131031.67427993
32215,6840707.19518411
32216,6006494.943191
32217,5958732.76812728
32218,5922031.25906576
32219,10979813.1704283
32220,6038822.28727033
32221,7971333.30029589
32222,5395411.01058322
32223,4707841.84615927
32224,5736804.05407356
32225,6571774.5328732
32226,8016276.71141369
32227,18846835.7448055
32228,11913492.9200955
32229,20497221.0892567
32230,5085919.52131853
32231,16489161.8450692
32232,3999023.38377273
32233,5293168.49840261
32234,11666405.6837163
32235,22272875.1930674
32236,8125336.73449963
32237,21629910.9007932
32238,7163151.52213992
32239,17307470.1415975
32240,7461654.58969314
32241,5362408.00341036
32242,5509850.66322926
32243,7258587.51528253
32244,5284444.7584841
32245,8395043.34651627
32246,7294926.3521885
32247,6899867.56248174
32248,8832918.15570219
32249,7420310.53236475
32250,7269602.62234596
32251,5210666.26827218
32252,6466459.14035532
32253,8962677.83866155
32254,23122130.1982682
32255,5911823.68803523
32256,5949377.98537386
32257,3862000.45853398
32258,6719388.88658227
32259,5645538.17135543
32260,9115439.20200478
32261,21585513.6562104
32262,8130911.86146153
32263,5491732.58325998
32264,5171084.46044231
32265,10596865.1880906
32266,14864765.1634975
32267,6246459.60495506
32268,4283518.69434462
32269,6323356.36655712
32270,9651217.80485819
32271,6557812.79080671
32272,3775237.32387937
32273,9070012.63279368
32274,5111034.39978796
32275,6146482.54442441
32276,9311331.75497129
32277,12571571.6991367
32278,6944606.0811692
32279,4708071.95966189
32280,5296423.90193292
32281,5996974.3960415
32282,8536638.84286987
32283,6679097.07367804
32284,4408462.5505407
32285,10951705.8419731
32286,12488231.1218642
32287,6276321.63600877
32288,5669261.64624941
32289,4495102.53826055
32290,8596804.89920315
32291,4238827.63271047
32292,10559927.0954691
32293,5196884.65756571
32294,11625043.0023474
32295,5901285.32879976
32296,8696673.9558006
32297,10868339.858465
32298,9900386.80268493
32299,3262766.0623302
32300,6534370.35296949
32301,14278244.3717166
32302,7916199.93274462
32303,7299907.89664125
32304,5412751.2017775
32305,5854372.39784933
32306,7911019.05211337
32307,15029308.1286683
32308,4999379.41812699
32309,6749668.253871
32310,5641530.65507814
32311,9574761.54376597
32312,4365051.82737884
32313,5698705.25126547
32314,6455102.06164747
32315,14064622.7348864
32316,6377518.29903215
32317,11838117.3171218
32318,10125386.4795493
32319,5088386.11918497
32320,9251451.04675907
32321,7254305.51032349
32322,4247748.83382745
32323,7555971.05900995
32324,6827168.39487309
32325,4416829.29764108
32326,5214723.98809588
32327,6086510.53780875
32328,8467522.06075113
32329,5628908.86171833
32330,5836364.45825565
32331,6148130.56770157
32332,6559848.65131324
32333,8730977.89502706
32334,4748370.12672504
32335,8033273.13205933
32336,9302244.12385271
32337,5763308.30023945
32338,5166613.5710044
32339,8210229.34347552
32340,6868368.48710515
32341,6042434.83237656
32342,5783118.22832072
32343,6812163.67661136
32344,5106134.29596401
32345,5606194.46413801
32346,6630342.55651179
32347,4974728.22764055
32348,6416646.6118604
32349,7164490.47007958
32350,13590979.3907434
32351,7427873.32610251
32352,10831683.8455314
32353,5842518.6820799
32354,6918628.7259299
32355,6341312.00389046
32356,6248717.64345377
32357,7787318.25142193
32358,7035846.30549414
32359,19313898.7851001
32360,5685291.75092416
32361,8230691.43652395
32362,9058913.39578841
32363,7028624.0788898
32364,5021823.32228587
32365,7308802.3103754
32366,7376849.26236704
32367,4398234.19595987
32368,5185726.44116041
32369,7479734.76346497
32370,4263535.1683663
32371,7693654.62065095
32372,11078091.2765664
32373,10296100.0696601
32374,19550630.816291
32375,5689853.85527245
32376,6402830.24670366
32377,6714627.71717934
32378,6045747.67476116
32379,5339080.27650452
32380,9016933.16736127
32381,4684135.9045636
32382,10714038.3708638
32383,12459948.8665351
32384,5290829.04830479
32385,8526606.12882814
32386,9696974.46058925
32387,4113412.9240436
32388,4823772.54473437
32389,10381082.2988407
32390,4372787.23563416
32391,6662997.34620217
32392,7512596.73986815
32393,7265061.78466634
32394,5405680.52296751
32395,5404262.67089272
32396,4846067.5941944
32397,7115154.06126468
32398,5589230.62624964
32399,9810437.81075267
32400,5749885.14748967
32401,7259954.89987186
32402,3976313.60013854
32403,11575784.0117302
32404,5278367.1821444
32405,18252088.5675336
32406,8344656.49509638
32407,7247867.29912339
32408,4553810.14338357
32409,19509266.4168413
32410,5492004.47226431
32411,7731563.26545892
32412,10064346.8791938
32413,11082443.9749536
32414,13836526.9863046
32415,5222447.62487741
32416,12317663.2996129
32417,8505031.52893456
32418,6370160.87455836
32419,6649479.90227426
32420,7175330.88645689
32421,2325941.33359669
32422,5136045.82206662
32423,5517775.694058
32424,6017503.08156571
32425,4500328.53468326
32426,9431760.4751696
32427,13354079.1230925
32428,6601503.96245526
32429,9396872.52303074
32430,4228718.81589905
32431,8461044.29914845
32432,11562137.0572186
32433,3278726.56657444
32434,11418175.0178579
32435,6646414.97688523
32436,8995893.7447596
32437,10323897.9640072
32438,6915993.68746112
32439,4902406.377566
32440,6857481.73700514
32441,3317743.93524262
32442,9609331.03387649
32443,6000055.57894604
32444,5010713.16125967
32445,8494539.14356127
32446,9271076.30696075
32447,8046531.75144424
32448,6204499.09822834
32449,11921694.0148659
32450,6570814.09318379
32451,9708892.64705498
32452,6408627.18811188
32453,6284392.88360889
32454,5055432.07159548
32455,8644844.72626016
32456,6017503.15240182
32457,5622294.19161387
32458,7644587.86392964
32459,10219054.4643086
32460,6113369.75051812
32461,14548372.1653947
32462,7360754.16548744
32463,4849006.44180745
32464,11927871.6720855
32465,4403558.27199763
32466,8612991.17126039
32467,5749887.78017151
32468,7875622.73068935
32469,7877995.88541941
32470,12587486.0413569
32471,20223496.762796
32472,6459132.99883378
32473,5841792.18915986
32474,3869610.58300296
32475,14257184.4786342
32476,6329092.62707158
32477,3926701.21880877
32478,6584656.13959163
32479,3985774.52945957
32480,9993809.37546741
32481,5092308.67846592
32482,4898469.3430263
32483,9711097.76249964
32484,14891064.5288765
32485,15465170.1594629
32486,6658570.83323326
32487,6534988.17556365
32488,12539414.0451672
32489,13971631.4254153
32490,6110929.56553591
32491,8013646.1322285
32492,11123952.213836
32493,8897393.18269636
32494,5979559.25915128
32495,6050680.86015624
32496,5863331.74840534
32497,6837333.59499872
32498,13590987.6657998
32499,12837737.5201365
32500,4746534.1107545
32501,8019570.78698597
32502,7438106.34488931
32503,5261087.18516982
32504,4633696.01360972
32505,6327712.92456214
32506,6271265.7696734
32507,3555863.70756822
32508,6357592.92924611
32509,4403394.4171255
32510,14429447.7722937
32511,5281856.23433088
32512,6150286.78270753
32513,5729185.94964716
32514,6553235.79994865
32515,7512803.18091702
32516,7052562.55386728
32517,9466792.01624116
32518,4476937.96172464
32519,4267844.09486309
32520,2666254.01654424
32521,6771319.81154102
32522,6460586.9883039
32523,7163422.17466728
32524,7177737.82931234
32525,5681994.23917232
32526,7971154.2586096
32527,7764327.39063258
32528,5271508.30173103
32529,6437188.24383437
32530,4956407.58689305
32531,6534988.17556365
32532,15339435.6503834
32533,6038454.12170263
32534,5415962.7568224
32535,5896002.17579183
32536,11790989.637109
32537,6690144.48275096
32538,8521760.43379212
32539,5283266.34703655
32540,7855382.87858286
32541,11606398.7025226
32542,6043838.10036241
32543,6343383.22192137
32544,5403879.04050323
32545,5111034.39978796
32546,12064354.3846458
32547,5710126.14521996
32548,4027076.48644099
32549,3482146.07388996
32550,6825466.08158239
32551,5797533.78805887
32552,6455419.11634386
32553,6350242.57240726
32554,9604341.1577089
32555,9939240.2741642
32556,9602930.9177827
32557,3942800.94628463
32558,6463874.52990855
32559,8414881.61395747
32560,6384201.58143424
32561,5735064.29708182
32562,11716355.2696579
32563,6392200.7273335
32564,5237252.27906552
32565,7550197.11532069
32566,4256775.95516593
32567,4474502.36490879
32568,10257855.7046481
32569,7265061.78466634
32570,6118998.28036396
32571,6129855.9061302
32572,7095953.48554049
32573,8504098.49917435
32574,6867796.50996077
32575,5450674.43114162
32576,6600897.45511422
32577,4900550.05132047
32578,6279990.51079013
32579,8038260.27046768
32580,5769382.81840712
32581,4756640.21465243
32582,6643358.54910719
32583,7229811.57275667
32584,4585052.38901941
32585,4535640.3712402
32586,5613641.72342407
32587,5857937.71200634
32588,6362914.72245748
32589,3065909.42270024
32590,9994116.73572596
32591,8187096.9800551
32592,4183711.46363632
32593,3804943.8169775
32594,4487660.48578567
32595,6749510.59970402
32596,10581052.0904448
32597,6895382.54892675
32598,10024154.2175488
32599,6300726.97711602
32600,7439853.0603273
32601,5236089.95322202
32602,6994990.62126231
32603,4237450.24550467
32604,4297861.172559
32605,4994697.53216882
32606,6170167.84326605
32607,8081754.63529151
32608,7598753.41082343
32609,7451525.85130135
32610,7029749.72939427
32611,6519022.70468035
32612,3992368.78864952
32613,5572764.62322079
32614,9413261.32032135
32615,4793937.32333738
32616,7165287.99037159
32617,7248714.09753858
32618,6228945.85879703
32619,4069098.674821
32620,7036901.19168989
32621,6264593.76079869
32622,19902312.1997504
32623,10240539.0107576
32624,14207225.6323112
32625,8901338.28897918
32626,6489586.64592825
32627,7129397.68366595
32628,8302636.92319608
32629,11234961.8226638
32630,5605155.21007609
32631,5695602.09982227
32632,6546168.78972776
32633,6893574.92167704
32634,6247233.40696163
32635,10309571.5921484
32636,5046459.86693772
32637,7888657.92310433
32638,6072490.3765336
32639,7558753.67560347
32640,6048193.06556677
32641,6431730.57613073
32642,6523203.19621388
32643,12099892.5626115
32644,7030280.23312015
32645,5793737.52762681
32646,7295906.78730655
32647,12217096.7378597
32648,6083078.45753802
32649,6534632.8124157
32650,7545161.60002149
32651,2322622.61072065
32652,9957196.05120831
32653,12202215.3839642
32654,5721861.08642496
32655,12276757.8826959
32656,4551369.05225745
32657,5510333.60319886
32658,7957676.50295054
32659,3904968.59804466
32660,7346138.04939745
32661,7146500.42421483
32662,13769652.9000593
32663,8230270.44870636
32664,9820319.69663373
32665,12143266.433261
32666,7258334.07402229
32667,6285918.12518774
32668,6556447.61420796
32669,9255121.82158154
32670,6712050.32838476
32671,6260763.50242971
32672,4784877.3979123
32673,9226429.44624177
32674,6217055.25470772
32675,4727910.56662272
32676,5834377.74958773
32677,4935552.07300893
32678,9831791.50549573
32679,4629205.53022907
32680,21683074.9648318
32681,8733216.92828814
32682,5521068.58353538
32683,13333758.009266
32684,6352819.16562632
32685,5367739.96939139
32686,5938938.11259516
32687,5664656.29005114
32688,6736997.61001281
32689,6401583.35310516
32690,7929971.07711016
32691,8232714.98293723
32692,12039680.7540439
32693,7269744.05406255
32694,7156825.7347156
32695,8848714.231588
32696,3839425.6599929
32697,6085955.04134468
32698,5961090.61408385
32699,5994414.23946168
32700,8330932.09574495
32701,11815121.2995402
32702,12325171.1501281
32703,8670403.14552495
32704,11637742.2789714
32705,10374996.87972
32706,5535843.61725392
32707,8161982.14578227
32708,5715087.15543072
32709,5428409.00356923
32710,10742751.5952398
32711,6220450.07943778
32712,8627430.01241337
32713,5028617.16152162
32714,7864932.29606237
32715,3981034.15687348
32716,4538764.12196205
32717,7810224.7128108
32718,8183142.84737993
32719,5901862.50641976
32720,5162305.64976187
32721,16416720.8946291
32722,6516177.48205434
32723,4456677.40634882
32724,7553378.52455592
32725,17322382.31022
32726,5013993.88818595
32727,4533328.25566387
32728,9807654.02320647
32729,5489231.69388444
32730,9196998.8386886
32731,5431506.43709405
32732,5087830.17870408
32733,6145486.4705162
32734,4275775.29768296
32735,6347013.47801239
32736,4262489.12697523
32737,5075159.52873889
32738,8269120.01888137
32739,19060248.0174657
32740,5118274.47806133
32741,6423609.65330105
32742,12544838.5033055
32743,6878216.44288721
32744,13294166.7512499
32745,5816386.77202116
32746,10014846.2848108
32747,6380840.47543481
32748,4766748.87687507
32749,3926701.21880877
32750,9110939.51364527
32751,6559383.65065492
32752,22469482.0529491
32753,5598962.93924558
32754,7493487.41813867
32755,7223844.22172907
32756,7261170.66220897
32757,12162895.5141554
32758,7958703.80370663
32759,5199276.81752963
32760,5184232.31076433
32761,5113464.23898761
32762,6614290.21828548
32763,6232924.68863624
32764,6027673.55944994
32765,5362408.00341036
32766,7242247.18104562
32767,5904103.36472932
32768,5596392.14695603
32769,6103989.70063159
32770,6237640.68385723
32771,12458699.8005371
32772,16038593.6057177
32773,6142134.15429106
32774,6373141.23027086
32775,5905907.60425834
32776,5419329.27953295
32777,4815845.4216254
32778,5859973.71339366
32779,4260893.81728799
32780,6590744.48876874
32781,7248048.152459
32782,6159861.4693505
32783,8782250.82580035
32784,11273193.8686558
32785,7019344.36665173
32786,5409711.39570704
32787,9299328.27229179
32788,4575477.4210471
32789,4722738.70791462
32790,5067117.73555485
32791,5580001.44355905
32792,5345358.03901617
32793,16433979.9561552
32794,2263202.10922917
32795,5234998.40533824
32796,5605094.31626084
32797,5516091.16129836
32798,6044948.67103612
32799,11980803.6040128
32800,4086381.38196611
32801,5692211.95470854
32802,8211205.87889915
32803,4879159.79790283
32804,9502634.50257438
32805,11176046.5917452
32806,5074656.96197965
32807,5686766.30741139
32808,5729163.13597778
32809,8540647.50993819
32810,5467749.81422426
32811,8884984.30026774
32812,5065883.02889229
32813,6236879.32775096
32814,3972870.4636262
32815,4965772.41380042
32816,4544405.23020993
32817,6307958.80998945
32818,8232400.2363177
32819,4664177.02333579
32820,5152903.20562508
32821,14262235.2093028
32822,6306550.27061847
32823,8497602.48763191
32824,6586517.33248502
32825,6032324.36597044
32826,10225386.939376
32827,8862391.52750701
32828,6291528.1306223
32829,6032633.62719677
32830,5126102.84369099
32831,5993699.99091345
32832,4016496.90419406
32833,12586141.930563
32834,11092331.206272
32835,6988926.79215739
32836,5552214.46981782
32837,5893100.88140783
32838,4939301.48094802
32839,15518496.9681602
32840,6805689.75774662
32841,5472086.51906385
32842,6952582.26202175
32843,4299973.57905485
32844,5467894.54603069
32845,8408118.27399946
32846,10984352.2447534
32847,3760601.58341824
32848,11422442.1523866
32849,4044953.89552254
32850,7003210.56186958
32851,8479775.09569776
32852,4093608.9481677
32853,4329534.97114445
32854,7973678.87530856
32855,9954931.33294611
32856,4471824.70877385
32857,8461691.87297605
32858,3803846.29389697
32859,5905535.05353674
32860,6640879.12799418
32861,5604167.07684065
32862,7644880.2192258
32863,6534758.86282626
32864,7081027.89569615
32865,7522762.60197036
32866,3801303.75654461
32867,4493540.75057069
32868,9719783.74912066
32869,6675325.74353694
32870,5210296.33827289
32871,5586555.00398003
32872,8658119.29748585
32873,4916133.46440517
32874,5109177.63741869
32875,7546741.54100695
32876,7803981.06741308
32877,8909209.87698975
32878,10695385.0945093
32879,3961918.77298843
32880,8091814.01557454
32881,7592954.28844788
32882,7106665.5303799
32883,4978363.84699302
32884,6818688.34176632
32885,4678730.80923697
32886,5372885.62177022
32887,5020809.67042114
32888,8082934.06961969
32889,4435245.73469005
32890,5334820.89938635
32891,6195567.50176975
32892,5402103.93082694
32893,11661989.9318207
32894,5506067.09203105
32895,7822635.67396561
32896,5886160.91166736
32897,4066849.28469929
32898,10966222.3658938
32899,8623074.35118386
32900,6004148.58122814
32901,6860127.26168528
32902,7764765.20917187
32903,6658334.02705611
32904,12235105.8089774
32905,6343532.60590593
32906,6037957.08963837
32907,4780035.8164337
32908,7928716.09789223
32909,2794814.46217902
32910,7662669.64192405
32911,10019253.1816569
32912,7010238.15936671
32913,6505014.16166814
32914,4450798.43096792
32915,7839153.5455102
32916,11686590.739005
32917,6035692.58047877
32918,9432192.31430757
32919,14054121.0218295
32920,5248257.48612918
32921,4365216.33597734
32922,4795916.38234128
32923,6026716.20900756
32924,2681127.3496134
32925,4837582.28785431
32926,3915662.79572074
32927,8794056.34608755
32928,9281757.7070809
32929,11417729.5290856
32930,5662295.34157291
32931,6380009.44791292
32932,5475137.27776987
32933,5543666.11639162
32934,4521211.3754271
32935,11080433.501838
32936,4820169.4549657
32937,4487016.0683806
32938,8068568.52080909
32939,5046790.47035147
32940,7075078.52432067
32941,7443118.77321572
32942,6579963.23186332
32943,5353170.38221398
32944,5307311.21807173
32945,5308347.1882755
32946,7676232.96864923
32947,8131031.67427993
32948,13679391.2931253
32949,5692037.81041928
32950,4900627.65535119
32951,7788040.66465488
32952,7770769.53206551
32953,5849537.69189248
32954,7640704.54811095
32955,10497240.1885417
32956,5696196.90353057
32957,6740152.74961898
32958,9174017.58640635
32959,11304326.210948
32960,6291330.47839701
32961,10421111.7069502
32962,5053987.71847064
32963,9344621.93374155
32964,5746777.12558396
32965,8903310.95916717
32966,7260650.44933301
32967,6592063.85032442
32968,6029427.60603751
32969,6262631.63072372
32970,6170210.60499263
32971,5494199.84586704
32972,5919477.76332283
32973,5709861.59247591
32974,7416958.3811403
32975,7656110.67095544
32976,6274211.42321333
32977,5001819.24945664
32978,6679322.49923163
32979,5367476.31564695
32980,4680359.99560864
32981,5618696.04625617
32982,6178430.0130959
32983,6412195.64207867
32984,5311456.78669841
32985,4811757.75815345
32986,6284543.70944968
32987,8480442.47704484
32988,6333537.98496913
32989,4648720.30923397
32990,8530106.73351617
32991,4026947.66390889
32992,6215427.62633697
32993,5500593.64990926
32994,3694401.83061317
32995,8077933.88617191
32996,6232253.77820713
32997,9510812.87717571
32998,19672653.7611611
32999,3782081.53506409
33000,5938608.99429976
33001,5418523.97360767
33002,6221799.79944885
33003,4095736.58649376
33004,6459473.63394713
33005,7168294.57663219
33006,13387132.6635284
33007,5658666.58304496
33008,4201948.55616326
33009,7116924.23884532
33010,5389960.16560763
33011,4950890.88341569
33012,5273476.66528369
33013,4282003.66821223
33014,5894956.48415493
33015,5095366.20731974
33016,4872385.08080426
33017,4942923.91134144
33018,5584111.73617817
33019,6483684.44586423
